,song_title,artist,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
2985,Interlude 2 - Live,Ms. Lauryn Hill,0rz7PrUlAygkXFFVeIogMB,0.681,0.203,2,-24.522,1,0.924,0.313,0.0,0.342,0.752,91.589,audio_features,spotify:track:0rz7PrUlAygkXFFVeIogMB,https://api.spotify.com/v1/tracks/0rz7PrUlAygkXFFVeIogMB,https://api.spotify.com/v1/audio-analysis/0rz7PrUlAygkXFFVeIogMB,81867,4
2986,Girls Just Want To Have Fun,Cyndi Lauper,3vx0CIRdpJay4dCVR1acGS,0.71,0.745,6,-6.216,1,0.0359,0.408,6.47e-05,0.419,0.722,120.547,audio_features,spotify:track:3vx0CIRdpJay4dCVR1acGS,https://api.spotify.com/v1/tracks/3vx0CIRdpJay4dCVR1acGS,https://api.spotify.com/v1/audio-analysis/3vx0CIRdpJay4dCVR1acGS,234467,4
2987,"Signed, Sealed, Delivered (I'm Yours)",Stevie Wonder,1bsrag70vZ8Sy8r1TvJuD4,0.648,0.78,5,-5.071,1,0.0336,0.0122,0.0,0.0554,0.813,108.859,audio_features,spotify:track:1bsrag70vZ8Sy8r1TvJuD4,https://api.spotify.com/v1/tracks/1bsrag70vZ8Sy8r1TvJuD4,https://api.spotify.com/v1/audio-analysis/1bsrag70vZ8Sy8r1TvJuD4,160640,4
2988,I Will Never Let You Down,Rita Ora,3gXn296f6m4x6K6TEr9mn3,0.75,0.763,4,-4.309,1,0.03,0.429,0.0,0.163,0.751,128.025,audio_features,spotify:track:3gXn296f6m4x6K6TEr9mn3,https://api.spotify.com/v1/tracks/3gXn296f6m4x6K6TEr9mn3,https://api.spotify.com/v1/audio-analysis/3gXn296f6m4x6K6TEr9mn3,203067,4
2989,Tomorrow,Silverchair,4MMcUEw0dn35trScNOZF2A,0.312,0.693,2,-7.097,1,0.0326,0.000412,0.00018,0.105,0.519,144.883,audio_features,spotify:track:4MMcUEw0dn35trScNOZF2A,https://api.spotify.com/v1/tracks/4MMcUEw0dn35trScNOZF2A,https://api.spotify.com/v1/audio-analysis/4MMcUEw0dn35trScNOZF2A,267440,4
2990,Tomorrow,Silverchair,4MMcUEw0dn35trScNOZF2A,0.312,0.693,2,-7.097,1,0.0326,0.000412,0.00018,0.105,0.519,144.883,audio_features,spotify:track:4MMcUEw0dn35trScNOZF2A,https://api.spotify.com/v1/tracks/4MMcUEw0dn35trScNOZF2A,https://api.spotify.com/v1/audio-analysis/4MMcUEw0dn35trScNOZF2A,267440,4
2991,Tomorrow,Silverchair,4MMcUEw0dn35trScNOZF2A,0.312,0.693,2,-7.097,1,0.0326,0.000412,0.00018,0.105,0.519,144.883,audio_features,spotify:track:4MMcUEw0dn35trScNOZF2A,https://api.spotify.com/v1/tracks/4MMcUEw0dn35trScNOZF2A,https://api.spotify.com/v1/audio-analysis/4MMcUEw0dn35trScNOZF2A,267440,4
2992,Tomorrow,Silverchair,4MMcUEw0dn35trScNOZF2A,0.312,0.693,2,-7.097,1,0.0326,0.000412,0.00018,0.105,0.519,144.883,audio_features,spotify:track:4MMcUEw0dn35trScNOZF2A,https://api.spotify.com/v1/tracks/4MMcUEw0dn35trScNOZF2A,https://api.spotify.com/v1/audio-analysis/4MMcUEw0dn35trScNOZF2A,267440,4
2993,When I Die,No Mercy,0UTmpi36DrXpiVgLrIel7c,0.692,0.48,1,-10.045,1,0.0462,0.283,0.0,0.137,0.825,147.915,audio_features,spotify:track:0UTmpi36DrXpiVgLrIel7c,https://api.spotify.com/v1/tracks/0UTmpi36DrXpiVgLrIel7c,https://api.spotify.com/v1/audio-analysis/0UTmpi36DrXpiVgLrIel7c,268867,4
2994,I Gave You Power,Nas,3hLv33B0psfyBOigejCceY,0.656,0.869,6,-8.117,1,0.33,0.34,0.0,0.547,0.74,84.988,audio_features,spotify:track:3hLv33B0psfyBOigejCceY,https://api.spotify.com/v1/tracks/3hLv33B0psfyBOigejCceY,https://api.spotify.com/v1/audio-analysis/3hLv33B0psfyBOigejCceY,232867,4
2995,Stand by Me,Emmerson Nogueira,2l38q07QzWBhLE26Omf3ZA,0.364,0.273,7,-10.762,1,0.0362,0.843,0.00203,0.284,0.252,73.992,audio_features,spotify:track:2l38q07QzWBhLE26Omf3ZA,https://api.spotify.com/v1/tracks/2l38q07QzWBhLE26Omf3ZA,https://api.spotify.com/v1/audio-analysis/2l38q07QzWBhLE26Omf3ZA,262267,3
2996,If You Were Here Tonight,Alexander O'Neal,6z0JeRNO3rKNTtkDpR0EWk,0.599,0.651,5,-7.304,0,0.0282,0.172,7.98e-06,0.251,0.377,81.23,audio_features,spotify:track:6z0JeRNO3rKNTtkDpR0EWk,https://api.spotify.com/v1/tracks/6z0JeRNO3rKNTtkDpR0EWk,https://api.spotify.com/v1/audio-analysis/6z0JeRNO3rKNTtkDpR0EWk,225038,4
2997,Reminding Me (Of Sef) (Featuring Chantay Savage),Common,1KvRSGa439iDQ9zCUL1mDP,0.724,0.605,11,-7.224,1,0.0943,0.000908,0.0,0.33,0.772,91.081,audio_features,spotify:track:1KvRSGa439iDQ9zCUL1mDP,https://api.spotify.com/v1/tracks/1KvRSGa439iDQ9zCUL1mDP,https://api.spotify.com/v1/audio-analysis/1KvRSGa439iDQ9zCUL1mDP,296587,4
2998,I Say A Little Prayer - Love To Infinity's Classic Radio Mix,Diana King,78p99Q15FoPg9WPT6ix7BG,0.679,0.884,4,-7.693,0,0.0447,0.00905,2.3e-06,0.341,0.439,125.985,audio_features,spotify:track:78p99Q15FoPg9WPT6ix7BG,https://api.spotify.com/v1/tracks/78p99Q15FoPg9WPT6ix7BG,https://api.spotify.com/v1/audio-analysis/78p99Q15FoPg9WPT6ix7BG,207400,4
2999,Do You See,Warren G,0g8OIasI1mVtysq4OkzBPB,0.731,0.639,1,-11.189,0,0.232,0.126,1.14e-06,0.31,0.546,95.243,audio_features,spotify:track:0g8OIasI1mVtysq4OkzBPB,https://api.spotify.com/v1/tracks/0g8OIasI1mVtysq4OkzBPB,https://api.spotify.com/v1/audio-analysis/0g8OIasI1mVtysq4OkzBPB,239920,4
3000,I'll Be,Foxy Brown,6pCvVNJDs8ij3mBtAZ79uQ,0.856,0.609,11,-8.97,0,0.415,0.0178,0.0,0.348,0.474,105.996,audio_features,spotify:track:6pCvVNJDs8ij3mBtAZ79uQ,https://api.spotify.com/v1/tracks/6pCvVNJDs8ij3mBtAZ79uQ,https://api.spotify.com/v1/audio-analysis/6pCvVNJDs8ij3mBtAZ79uQ,178587,4
3001,Just Say Yes,Ken Andrews,02Q52OLD84PmDdJ2hama5E,0.562,0.491,5,-8.672,1,0.0283,0.634,0.0081,0.0988,0.262,139.907,audio_features,spotify:track:02Q52OLD84PmDdJ2hama5E,https://api.spotify.com/v1/tracks/02Q52OLD84PmDdJ2hama5E,https://api.spotify.com/v1/audio-analysis/02Q52OLD84PmDdJ2hama5E,220133,4
3002,Drug State,Vincent,4iVtAY9X0Abuex7Mhn37Bq,0.724,0.576,2,-14.041,1,0.0517,0.366,0.732,0.123,0.549,92.882,audio_features,spotify:track:4iVtAY9X0Abuex7Mhn37Bq,https://api.spotify.com/v1/tracks/4iVtAY9X0Abuex7Mhn37Bq,https://api.spotify.com/v1/audio-analysis/4iVtAY9X0Abuex7Mhn37Bq,236000,4
3003,I Put A Spell On You,Alice Smith,3GkkWBaxrZB3pGAULEYXaM,0.257,0.146,11,-12.869,0,0.0387,0.902,0.394,0.127,0.187,86.49,audio_features,spotify:track:3GkkWBaxrZB3pGAULEYXaM,https://api.spotify.com/v1/tracks/3GkkWBaxrZB3pGAULEYXaM,https://api.spotify.com/v1/audio-analysis/3GkkWBaxrZB3pGAULEYXaM,399533,4
3004,Knockin' Boots,Candyman,2tdYBXIcWj3QxhxOWK4n2C,0.937,0.675,7,-9.151,1,0.288,0.0791,0.0,0.373,0.65,101.4,audio_features,spotify:track:2tdYBXIcWj3QxhxOWK4n2C,https://api.spotify.com/v1/tracks/2tdYBXIcWj3QxhxOWK4n2C,https://api.spotify.com/v1/audio-analysis/2tdYBXIcWj3QxhxOWK4n2C,233013,4
3005,Empire State of Mind (Part II) Broken Down,Alicia Keys,6LgXjTLTW655o3wxDbunQp,0.467,0.457,6,-5.301,1,0.0341,0.75,2.78e-05,0.114,0.112,92.938,audio_features,spotify:track:6LgXjTLTW655o3wxDbunQp,https://api.spotify.com/v1/tracks/6LgXjTLTW655o3wxDbunQp,https://api.spotify.com/v1/audio-analysis/6LgXjTLTW655o3wxDbunQp,215018,4
3006,Where I Wanna Be,Donell Jones,1kuxiezca1Kj7knKutqkVh,0.668,0.386,5,-9.112,0,0.0277,0.518,0.0,0.171,0.423,102.033,audio_features,spotify:track:1kuxiezca1Kj7knKutqkVh,https://api.spotify.com/v1/tracks/1kuxiezca1Kj7knKutqkVh,https://api.spotify.com/v1/audio-analysis/1kuxiezca1Kj7knKutqkVh,253027,4
3007,How to Save a Life,The Fray,6oQ4eWBEsvP1zejrSsu73Z,0.64,0.743,10,-4.08,1,0.0379,0.269,0.0,0.101,0.361,122.035,audio_features,spotify:track:6oQ4eWBEsvP1zejrSsu73Z,https://api.spotify.com/v1/tracks/6oQ4eWBEsvP1zejrSsu73Z,https://api.spotify.com/v1/audio-analysis/6oQ4eWBEsvP1zejrSsu73Z,262533,4
3008,Do You Want My Love - Radio Edit,CoCo Lee,5zEgqHlxMKZ9kyxiLuP61N,0.688,0.949,7,-3.004,1,0.134,0.0818,0.0,0.361,0.74,104.007,audio_features,spotify:track:5zEgqHlxMKZ9kyxiLuP61N,https://api.spotify.com/v1/tracks/5zEgqHlxMKZ9kyxiLuP61N,https://api.spotify.com/v1/audio-analysis/5zEgqHlxMKZ9kyxiLuP61N,233533,4
3009,Hey Ya!,Outkast,0jEKA5SFCQWCHShARpUABQ,0.715,0.97,0,-2.206,1,0.0648,0.0644,0.000153,0.205,0.963,79.504,audio_features,spotify:track:0jEKA5SFCQWCHShARpUABQ,https://api.spotify.com/v1/tracks/0jEKA5SFCQWCHShARpUABQ,https://api.spotify.com/v1/audio-analysis/0jEKA5SFCQWCHShARpUABQ,239240,4
3010,You Know What's Up,Donell Jones,4q4yWYVN4qQ13WgBKY42Jo,0.836,0.6,10,-6.023,0,0.0934,0.122,4.18e-06,0.335,0.875,101.999,audio_features,spotify:track:4q4yWYVN4qQ13WgBKY42Jo,https://api.spotify.com/v1/tracks/4q4yWYVN4qQ13WgBKY42Jo,https://api.spotify.com/v1/audio-analysis/4q4yWYVN4qQ13WgBKY42Jo,214282,4
3011,Mystery of Iniquity - Live,Ms. Lauryn Hill,5KZwRD3KklSP73jnLoNWtF,0.65,0.428,2,-10.998,0,0.699,0.54,0.0,0.771,0.626,74.3,audio_features,spotify:track:5KZwRD3KklSP73jnLoNWtF,https://api.spotify.com/v1/tracks/5KZwRD3KklSP73jnLoNWtF,https://api.spotify.com/v1/audio-analysis/5KZwRD3KklSP73jnLoNWtF,310733,3
3012,Chocolate.,Kiana Ledé,5l6ofjw2HxTmmPn0SQDwM2,0.583,0.538,3,-6.137,0,0.107,0.211,7.43e-06,0.208,0.687,75.252,audio_features,spotify:track:5l6ofjw2HxTmmPn0SQDwM2,https://api.spotify.com/v1/tracks/5l6ofjw2HxTmmPn0SQDwM2,https://api.spotify.com/v1/audio-analysis/5l6ofjw2HxTmmPn0SQDwM2,186120,4
3013,Playas Gon' Play,3LW,0IZ09sXM1aq7f24vv1lrxl,0.644,0.69,6,-7.05,0,0.119,0.00331,0.000159,0.29,0.631,185.711,audio_features,spotify:track:0IZ09sXM1aq7f24vv1lrxl,https://api.spotify.com/v1/tracks/0IZ09sXM1aq7f24vv1lrxl,https://api.spotify.com/v1/audio-analysis/0IZ09sXM1aq7f24vv1lrxl,280880,4
3014,Sitting In the Window of My Room,Alison Krauss,4nu0AwJtCx0cvvD0AV5Ed2,0.431,0.404,11,-11.634,1,0.0255,0.425,3.69e-05,0.117,0.472,76.962,audio_features,spotify:track:4nu0AwJtCx0cvvD0AV5Ed2,https://api.spotify.com/v1/tracks/4nu0AwJtCx0cvvD0AV5Ed2,https://api.spotify.com/v1/audio-analysis/4nu0AwJtCx0cvvD0AV5Ed2,191400,3
3015,Daughters,Nas,5Bq8fplFAJ0Gf5YoFskyKo,0.473,0.948,1,-3.884,1,0.293,0.222,0.0,0.282,0.84,85.353,audio_features,spotify:track:5Bq8fplFAJ0Gf5YoFskyKo,https://api.spotify.com/v1/tracks/5Bq8fplFAJ0Gf5YoFskyKo,https://api.spotify.com/v1/audio-analysis/5Bq8fplFAJ0Gf5YoFskyKo,200213,4
3016,Dust in the Wind,Kansas,5pSsENs5NbYreolPIkq5Kv,0.495,0.377,9,-8.525,0,0.0278,0.194,2.85e-06,0.158,0.39,93.562,audio_features,spotify:track:5pSsENs5NbYreolPIkq5Kv,https://api.spotify.com/v1/tracks/5pSsENs5NbYreolPIkq5Kv,https://api.spotify.com/v1/audio-analysis/5pSsENs5NbYreolPIkq5Kv,203733,4
3017,1 Thing - Radio Edit,Amerie,6kujLq0P4DtuheazFEHNKl,0.63,0.956,10,-4.293,0,0.303,0.115,6.11e-05,0.0381,0.846,125.162,audio_features,spotify:track:6kujLq0P4DtuheazFEHNKl,https://api.spotify.com/v1/tracks/6kujLq0P4DtuheazFEHNKl,https://api.spotify.com/v1/audio-analysis/6kujLq0P4DtuheazFEHNKl,238773,5
3018,If You Love Me - Radio Edit,Brownstone,48U6Er2J7LBjjX42Ec0ja2,0.667,0.565,11,-9.613,0,0.0798,0.265,0.0,0.0923,0.192,95.186,audio_features,spotify:track:48U6Er2J7LBjjX42Ec0ja2,https://api.spotify.com/v1/tracks/48U6Er2J7LBjjX42Ec0ja2,https://api.spotify.com/v1/audio-analysis/48U6Er2J7LBjjX42Ec0ja2,192320,4
3019,Say My Name,Destiny's Child,0Tm6EPYiVrQxRClsAHXh5t,0.522,0.676,5,-3.571,0,0.16,0.274,0.0,0.134,0.746,67.427,audio_features,spotify:track:0Tm6EPYiVrQxRClsAHXh5t,https://api.spotify.com/v1/tracks/0Tm6EPYiVrQxRClsAHXh5t,https://api.spotify.com/v1/audio-analysis/0Tm6EPYiVrQxRClsAHXh5t,271333,4
3020,Like A Star,Corinne Bailey Rae,0ZG5VkgniBGv04hlW3JfJZ,0.562,0.242,2,-10.383,0,0.0378,0.638,2.17e-05,0.184,0.164,122.264,audio_features,spotify:track:0ZG5VkgniBGv04hlW3JfJZ,https://api.spotify.com/v1/tracks/0ZG5VkgniBGv04hlW3JfJZ,https://api.spotify.com/v1/audio-analysis/0ZG5VkgniBGv04hlW3JfJZ,242863,4
3021,You Gotta Be,Des'ree,4KwbaLsi2iJqEMkWMvn2oh,0.636,0.692,0,-9.474,1,0.0409,0.224,2.78e-05,0.135,0.525,93.973,audio_features,spotify:track:4KwbaLsi2iJqEMkWMvn2oh,https://api.spotify.com/v1/tracks/4KwbaLsi2iJqEMkWMvn2oh,https://api.spotify.com/v1/audio-analysis/4KwbaLsi2iJqEMkWMvn2oh,241960,4
3022,She's Mine,Paul Hopkins,41OS1UE0ODlXBYIS5oT2uv,0.611,0.57,10,-13.236,0,0.0481,0.321,0.0,0.117,0.945,100.925,audio_features,spotify:track:41OS1UE0ODlXBYIS5oT2uv,https://api.spotify.com/v1/tracks/41OS1UE0ODlXBYIS5oT2uv,https://api.spotify.com/v1/audio-analysis/41OS1UE0ODlXBYIS5oT2uv,231993,4
3023,If You Had My Love,Jennifer Lopez,6U4V3kyDjUhxai1H6fvQZN,0.684,0.616,11,-6.99,0,0.0361,0.0627,6.6e-05,0.107,0.816,94.018,audio_features,spotify:track:6U4V3kyDjUhxai1H6fvQZN,https://api.spotify.com/v1/tracks/6U4V3kyDjUhxai1H6fvQZN,https://api.spotify.com/v1/audio-analysis/6U4V3kyDjUhxai1H6fvQZN,266000,4
3024,Life Will Pass You By,Faith Evans,3VZ9NCNEZba9LoK75lD61P,0.565,0.677,6,-4.957,0,0.0478,0.00492,0.0,0.107,0.732,87.136,audio_features,spotify:track:3VZ9NCNEZba9LoK75lD61P,https://api.spotify.com/v1/tracks/3VZ9NCNEZba9LoK75lD61P,https://api.spotify.com/v1/audio-analysis/3VZ9NCNEZba9LoK75lD61P,288600,4
3025,Esta Boca Es Mia,Olga Román,7IcTvK4fFIN3wTCXpGjO5w,0.54,0.283,3,-11.073,1,0.0317,0.826,0.000392,0.114,0.349,129.483,audio_features,spotify:track:7IcTvK4fFIN3wTCXpGjO5w,https://api.spotify.com/v1/tracks/7IcTvK4fFIN3wTCXpGjO5w,https://api.spotify.com/v1/audio-analysis/7IcTvK4fFIN3wTCXpGjO5w,185600,4
3026,Made It,Teyana Taylor,6hR7LxJh8R3glC9LJXt7LO,0.519,0.914,6,-3.327,0,0.344,0.175,0.0,0.0855,0.772,95.989,audio_features,spotify:track:6hR7LxJh8R3glC9LJXt7LO,https://api.spotify.com/v1/tracks/6hR7LxJh8R3glC9LJXt7LO,https://api.spotify.com/v1/audio-analysis/6hR7LxJh8R3glC9LJXt7LO,199655,4
3027,A Moment Like This,Kelly Clarkson,45S2gfQrPhoriyMijGJEAt,0.416,0.54,8,-5.849,1,0.032,0.125,0.0,0.117,0.135,145.272,audio_features,spotify:track:45S2gfQrPhoriyMijGJEAt,https://api.spotify.com/v1/tracks/45S2gfQrPhoriyMijGJEAt,https://api.spotify.com/v1/audio-analysis/45S2gfQrPhoriyMijGJEAt,227800,4
3028,"Shake Your Body (Down to the Ground) - 7"" Version",The Jacksons,0lH5Bi034KQFaSWIqRzK89,0.785,0.78,0,-5.676,1,0.101,0.0467,0.0,0.327,0.85,117.396,audio_features,spotify:track:0lH5Bi034KQFaSWIqRzK89,https://api.spotify.com/v1/tracks/0lH5Bi034KQFaSWIqRzK89,https://api.spotify.com/v1/audio-analysis/0lH5Bi034KQFaSWIqRzK89,224760,4
3029,Baby Baby Baby,Joss Stone,6fe9sWGOEqUjXIjVayOXjR,0.737,0.81,7,-5.715,1,0.0919,0.0577,0.0,0.062,0.835,98.029,audio_features,spotify:track:6fe9sWGOEqUjXIjVayOXjR,https://api.spotify.com/v1/tracks/6fe9sWGOEqUjXIjVayOXjR,https://api.spotify.com/v1/audio-analysis/6fe9sWGOEqUjXIjVayOXjR,275360,4
3030,Me Tienes Feat. Nas,Black Thought,0O2zoqemEmAJCRCn4J8yN4,0.737,0.597,6,-9.12,0,0.272,0.00864,1.41e-06,0.324,0.51,97.199,audio_features,spotify:track:0O2zoqemEmAJCRCn4J8yN4,https://api.spotify.com/v1/tracks/0O2zoqemEmAJCRCn4J8yN4,https://api.spotify.com/v1/audio-analysis/0O2zoqemEmAJCRCn4J8yN4,91653,4
3031,Work Out,J. Cole,6ecUi1n3UJ6E6dbqD1pY08,0.833,0.427,2,-6.903,1,0.104,0.0531,0.0,0.316,0.216,93.021,audio_features,spotify:track:6ecUi1n3UJ6E6dbqD1pY08,https://api.spotify.com/v1/tracks/6ecUi1n3UJ6E6dbqD1pY08,https://api.spotify.com/v1/audio-analysis/6ecUi1n3UJ6E6dbqD1pY08,234773,4
3032,La Camisa Negra,Juanes,2X5kGaWl9cjzbJrrwnHBuv,0.746,0.595,6,-8.532,0,0.0314,0.0497,0.0,0.0707,0.943,97.005,audio_features,spotify:track:2X5kGaWl9cjzbJrrwnHBuv,https://api.spotify.com/v1/tracks/2X5kGaWl9cjzbJrrwnHBuv,https://api.spotify.com/v1/audio-analysis/2X5kGaWl9cjzbJrrwnHBuv,214880,4
3033,I Want It That Way,Backstreet Boys,5nWRT0euNNYFJAuTykrA8i,0.662,0.739,6,-5.189,0,0.027,0.163,0.0,0.123,0.415,99.01,audio_features,spotify:track:5nWRT0euNNYFJAuTykrA8i,https://api.spotify.com/v1/tracks/5nWRT0euNNYFJAuTykrA8i,https://api.spotify.com/v1/audio-analysis/5nWRT0euNNYFJAuTykrA8i,212947,4
3034,Baby Baby Baby,Joss Stone,4VB9IqZpSeSRhoV8gJhwr4,0.737,0.81,7,-5.715,1,0.0919,0.0577,0.0,0.062,0.835,98.029,audio_features,spotify:track:4VB9IqZpSeSRhoV8gJhwr4,https://api.spotify.com/v1/tracks/4VB9IqZpSeSRhoV8gJhwr4,https://api.spotify.com/v1/audio-analysis/4VB9IqZpSeSRhoV8gJhwr4,275360,4
3035,Move Ya Body,Nina Sky,7mpjSvWe5fAebzv80JIrou,0.87,0.712,11,-6.313,0,0.0432,0.0202,0.000331,0.0576,0.877,121.057,audio_features,spotify:track:7mpjSvWe5fAebzv80JIrou,https://api.spotify.com/v1/tracks/7mpjSvWe5fAebzv80JIrou,https://api.spotify.com/v1/audio-analysis/7mpjSvWe5fAebzv80JIrou,232000,4
3036,Windmills of Your Mind (feat. Randy Crawford),David Sanborn,6cvGMNg3D34Vl8EJp03ASW,0.699,0.502,0,-9.406,0,0.0351,0.352,0.00257,0.0432,0.71,89.087,audio_features,spotify:track:6cvGMNg3D34Vl8EJp03ASW,https://api.spotify.com/v1/tracks/6cvGMNg3D34Vl8EJp03ASW,https://api.spotify.com/v1/audio-analysis/6cvGMNg3D34Vl8EJp03ASW,298560,4
3037,Video Games,Lana Del Rey,2Ugj9TN456mWF0I9STeuIf,0.354,0.245,6,-11.621,0,0.0323,0.77,0.0,0.0841,0.231,121.219,audio_features,spotify:track:2Ugj9TN456mWF0I9STeuIf,https://api.spotify.com/v1/tracks/2Ugj9TN456mWF0I9STeuIf,https://api.spotify.com/v1/audio-analysis/2Ugj9TN456mWF0I9STeuIf,241547,4
3038,Burn - Radio Mix,Usher,5ZBPitdmT95n6paStNY5lT,0.8,0.465,1,-7.324,1,0.0941,0.34,0.0,0.0966,0.66,119.94,audio_features,spotify:track:5ZBPitdmT95n6paStNY5lT,https://api.spotify.com/v1/tracks/5ZBPitdmT95n6paStNY5lT,https://api.spotify.com/v1/audio-analysis/5ZBPitdmT95n6paStNY5lT,251286,4
3039,The Color of Love - Radio Edit,Boyz II Men,21E89mRvTl2cTPDhO6kwwi,0.578,0.479,2,-7.757,1,0.0359,0.0301,0.0,0.374,0.223,74.935,audio_features,spotify:track:21E89mRvTl2cTPDhO6kwwi,https://api.spotify.com/v1/tracks/21E89mRvTl2cTPDhO6kwwi,https://api.spotify.com/v1/audio-analysis/21E89mRvTl2cTPDhO6kwwi,272467,4
3040,For The Night,Musiq Soulchild,4zmM4TzQjjHoeEvTdGSeNA,0.691,0.66,6,-8.503,1,0.202,0.268,0.0,0.584,0.76,103.623,audio_features,spotify:track:4zmM4TzQjjHoeEvTdGSeNA,https://api.spotify.com/v1/tracks/4zmM4TzQjjHoeEvTdGSeNA,https://api.spotify.com/v1/audio-analysis/4zmM4TzQjjHoeEvTdGSeNA,185208,4
3041,Can't Take My Eyes Off of You - (I Love You Baby),Ms. Lauryn Hill,2GFExyKXf9383tSRSrEHEt,0.747,0.662,1,-7.9,0,0.0796,0.0118,0.0,0.138,0.63,88.926,audio_features,spotify:track:2GFExyKXf9383tSRSrEHEt,https://api.spotify.com/v1/tracks/2GFExyKXf9383tSRSrEHEt,https://api.spotify.com/v1/audio-analysis/2GFExyKXf9383tSRSrEHEt,221467,4
3042,Prayed Up,Summer Walker,2pxcsWTyn7re25oPj4OjrR,0.53,0.269,1,-13.109,1,0.289,0.758,0.00433,0.122,0.191,72.49,audio_features,spotify:track:2pxcsWTyn7re25oPj4OjrR,https://api.spotify.com/v1/tracks/2pxcsWTyn7re25oPj4OjrR,https://api.spotify.com/v1/audio-analysis/2pxcsWTyn7re25oPj4OjrR,168107,3
3043,Danza Kuduro (feat. Don Omar),Lucenzo,3IkDMuQbobOb6Ng217fvCf,0.616,0.872,7,-9.698,1,0.0966,0.00665,0.0,0.0823,0.748,129.957,audio_features,spotify:track:3IkDMuQbobOb6Ng217fvCf,https://api.spotify.com/v1/tracks/3IkDMuQbobOb6Ng217fvCf,https://api.spotify.com/v1/audio-analysis/3IkDMuQbobOb6Ng217fvCf,211893,4
3044,Ordinary People,John Legend,2ZA4uMlSZjaoWGFqP1tsLI,0.469,0.132,10,-14.001,1,0.0798,0.928,0.0,0.0873,0.36,66.989,audio_features,spotify:track:2ZA4uMlSZjaoWGFqP1tsLI,https://api.spotify.com/v1/tracks/2ZA4uMlSZjaoWGFqP1tsLI,https://api.spotify.com/v1/audio-analysis/2ZA4uMlSZjaoWGFqP1tsLI,281467,3
3045,Manifest,Ms. Lauryn Hill,4XvaKOhsp93IGWalpiGu5R,0.508,0.82,0,-10.032,1,0.539,0.651,0.0,0.911,0.686,79.486,audio_features,spotify:track:4XvaKOhsp93IGWalpiGu5R,https://api.spotify.com/v1/tracks/4XvaKOhsp93IGWalpiGu5R,https://api.spotify.com/v1/audio-analysis/4XvaKOhsp93IGWalpiGu5R,100726,4
3046,"The Sweetest Thing (feat. Lauryn Hill) - From the New Line Cinema film ""Love Jones""",Refugee Camp All-Stars,0ecZU4RLtvKBM85PWYyQSg,0.609,0.598,7,-10.084,0,0.1,0.0159,2.07e-05,0.0749,0.333,83.822,audio_features,spotify:track:0ecZU4RLtvKBM85PWYyQSg,https://api.spotify.com/v1/tracks/0ecZU4RLtvKBM85PWYyQSg,https://api.spotify.com/v1/audio-analysis/0ecZU4RLtvKBM85PWYyQSg,292000,4
3047,DJ & Band Solo,Ms. Lauryn Hill,6h3844lRLPtHRbpfzsiS0i,0.458,0.98,9,-8.487,1,0.123,0.119,0.117,0.981,0.187,122.433,audio_features,spotify:track:6h3844lRLPtHRbpfzsiS0i,https://api.spotify.com/v1/tracks/6h3844lRLPtHRbpfzsiS0i,https://api.spotify.com/v1/audio-analysis/6h3844lRLPtHRbpfzsiS0i,638850,4
3048,Maria Maria (feat. The Product G&B),Santana,3XKIUb7HzIF1Vu9usunMzc,0.777,0.601,2,-5.931,1,0.126,0.0406,0.00201,0.0348,0.68,97.911,audio_features,spotify:track:3XKIUb7HzIF1Vu9usunMzc,https://api.spotify.com/v1/tracks/3XKIUb7HzIF1Vu9usunMzc,https://api.spotify.com/v1/audio-analysis/3XKIUb7HzIF1Vu9usunMzc,261973,4
3049,Fly Me to the Moon (In Other Words) (with Mort Garson & his Orchestra),Doris Day,6QZ1vf8afdZsd7FQoZ6642,0.329,0.305,5,-10.504,1,0.0295,0.828,0.00539,0.321,0.337,103.051,audio_features,spotify:track:6QZ1vf8afdZsd7FQoZ6642,https://api.spotify.com/v1/tracks/6QZ1vf8afdZsd7FQoZ6642,https://api.spotify.com/v1/audio-analysis/6QZ1vf8afdZsd7FQoZ6642,153067,4
3050,Summertime,DJ Jazzy Jeff,5sS45RqUlHFkvfjPQmOo7M,0.643,0.687,7,-8.66,1,0.084,0.0337,0.0,0.948,0.423,95.065,audio_features,spotify:track:5sS45RqUlHFkvfjPQmOo7M,https://api.spotify.com/v1/tracks/5sS45RqUlHFkvfjPQmOo7M,https://api.spotify.com/v1/audio-analysis/5sS45RqUlHFkvfjPQmOo7M,267387,4
3051,The Boy Is Mine,Brandy,3ilrs4IaSrnoqhoFSOXZXN,0.705,0.607,1,-9.12,0,0.0391,0.252,0.000244,0.156,0.667,93.031,audio_features,spotify:track:3ilrs4IaSrnoqhoFSOXZXN,https://api.spotify.com/v1/tracks/3ilrs4IaSrnoqhoFSOXZXN,https://api.spotify.com/v1/audio-analysis/3ilrs4IaSrnoqhoFSOXZXN,290520,4
3052,Potential,Summer Walker,1ylDG7JAd1f8GqHwClFVmB,0.53,0.368,1,-7.416,1,0.0411,0.572,0.0,0.0765,0.29,72.731,audio_features,spotify:track:1ylDG7JAd1f8GqHwClFVmB,https://api.spotify.com/v1/tracks/1ylDG7JAd1f8GqHwClFVmB,https://api.spotify.com/v1/audio-analysis/1ylDG7JAd1f8GqHwClFVmB,173120,4
