,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
465,0.641,0.922,2,-4.457,1,0.0786,0.0291,0.0,0.0862,0.847,146.078,audio_features,3bidbhpOYeV4knp8AIu8Xn,spotify:track:3bidbhpOYeV4knp8AIu8Xn,https://api.spotify.com/v1/tracks/3bidbhpOYeV4knp8AIu8Xn,https://api.spotify.com/v1/audio-analysis/3bidbhpOYeV4knp8AIu8Xn,258343,4
466,0.788,0.863,11,-3.022,0,0.0352,0.00522,3.44e-06,0.0371,0.805,103.98,audio_features,4PmJXrIWNKfXqQy58qeEqb,spotify:track:4PmJXrIWNKfXqQy58qeEqb,https://api.spotify.com/v1/tracks/4PmJXrIWNKfXqQy58qeEqb,https://api.spotify.com/v1/audio-analysis/4PmJXrIWNKfXqQy58qeEqb,204627,4
467,0.719,0.616,1,-3.951,1,0.0395,0.00683,3.11e-05,0.0742,0.625,124.963,audio_features,7z73ehYAn9O1XP9XlCqVtd,spotify:track:7z73ehYAn9O1XP9XlCqVtd,https://api.spotify.com/v1/tracks/7z73ehYAn9O1XP9XlCqVtd,https://api.spotify.com/v1/audio-analysis/7z73ehYAn9O1XP9XlCqVtd,200880,4
468,0.653,0.737,1,-5.446,1,0.0388,0.0181,0.0,0.136,0.763,99.033,audio_features,54PUd1iY2N2a5DPb7qnrzj,spotify:track:54PUd1iY2N2a5DPb7qnrzj,https://api.spotify.com/v1/tracks/54PUd1iY2N2a5DPb7qnrzj,https://api.spotify.com/v1/audio-analysis/54PUd1iY2N2a5DPb7qnrzj,168200,4
469,0.816,0.751,0,-3.132,1,0.0421,0.0502,0.0,0.166,0.945,139.981,audio_features,4hJ5VaRy16jJcENIMZT4sl,spotify:track:4hJ5VaRy16jJcENIMZT4sl,https://api.spotify.com/v1/tracks/4hJ5VaRy16jJcENIMZT4sl,https://api.spotify.com/v1/audio-analysis/4hJ5VaRy16jJcENIMZT4sl,231933,4
470,0.689,0.816,3,-3.951,0,0.178,0.019,2.42e-06,0.181,0.775,127.958,audio_features,6WgrB8d7GLBGweYLDI6ObR,spotify:track:6WgrB8d7GLBGweYLDI6ObR,https://api.spotify.com/v1/tracks/6WgrB8d7GLBGweYLDI6ObR,https://api.spotify.com/v1/audio-analysis/6WgrB8d7GLBGweYLDI6ObR,244547,4
471,0.752,0.872,6,-4.186,1,0.117,0.12,0.0,0.234,0.677,123.888,audio_features,4HQ9gXAtONKs8NCM0MFUTu,spotify:track:4HQ9gXAtONKs8NCM0MFUTu,https://api.spotify.com/v1/tracks/4HQ9gXAtONKs8NCM0MFUTu,https://api.spotify.com/v1/audio-analysis/4HQ9gXAtONKs8NCM0MFUTu,195960,4
472,0.613,0.622,1,-5.794,0,0.0334,0.00882,0.0,0.37,0.484,80.003,audio_features,2y4lAQpi5VTNLu2ldeTdUH,spotify:track:2y4lAQpi5VTNLu2ldeTdUH,https://api.spotify.com/v1/tracks/2y4lAQpi5VTNLu2ldeTdUH,https://api.spotify.com/v1/audio-analysis/2y4lAQpi5VTNLu2ldeTdUH,231240,4
473,0.546,0.787,7,-4.1,0,0.0517,0.0101,0.00021,0.0809,0.573,79.979,audio_features,6LoQHIo74tOzQ8EsLEkhgF,spotify:track:6LoQHIo74tOzQ8EsLEkhgF,https://api.spotify.com/v1/tracks/6LoQHIo74tOzQ8EsLEkhgF,https://api.spotify.com/v1/audio-analysis/6LoQHIo74tOzQ8EsLEkhgF,231987,4
474,0.63,0.894,10,-4.592,1,0.0544,0.255,0.0,0.181,0.364,142.051,audio_features,6j7hih15xG2cdYwIJnQXsq,spotify:track:6j7hih15xG2cdYwIJnQXsq,https://api.spotify.com/v1/tracks/6j7hih15xG2cdYwIJnQXsq,https://api.spotify.com/v1/audio-analysis/6j7hih15xG2cdYwIJnQXsq,218520,4
475,0.765,0.765,1,-2.732,0,0.0585,0.00765,3.82e-06,0.0527,0.886,120.001,audio_features,6z7qW5Xq8NOSDUtAFmJr37,spotify:track:6z7qW5Xq8NOSDUtAFmJr37,https://api.spotify.com/v1/tracks/6z7qW5Xq8NOSDUtAFmJr37,https://api.spotify.com/v1/audio-analysis/6z7qW5Xq8NOSDUtAFmJr37,227147,4
476,0.276,0.715,0,-5.356,1,0.0432,0.00552,0.000417,0.201,0.173,137.028,audio_features,2TYC9SaRhYypUQzB1ZVTG2,spotify:track:2TYC9SaRhYypUQzB1ZVTG2,https://api.spotify.com/v1/tracks/2TYC9SaRhYypUQzB1ZVTG2,https://api.spotify.com/v1/audio-analysis/2TYC9SaRhYypUQzB1ZVTG2,230760,4
477,0.552,0.98,9,-4.676,0,0.254,0.00159,0.00552,0.438,0.668,162.961,audio_features,4Dio1t8RHzLv1nfPJTSZyP,spotify:track:4Dio1t8RHzLv1nfPJTSZyP,https://api.spotify.com/v1/tracks/4Dio1t8RHzLv1nfPJTSZyP,https://api.spotify.com/v1/audio-analysis/4Dio1t8RHzLv1nfPJTSZyP,195440,4
478,0.665,0.848,10,-4.926,1,0.0386,0.0148,0.000118,0.1,0.196,119.897,audio_features,2E1RGgFtr1X4H6glXOtABo,spotify:track:2E1RGgFtr1X4H6glXOtABo,https://api.spotify.com/v1/tracks/2E1RGgFtr1X4H6glXOtABo,https://api.spotify.com/v1/audio-analysis/2E1RGgFtr1X4H6glXOtABo,212920,4
479,0.545,0.649,6,-4.062,1,0.0324,0.143,1.57e-05,0.0894,0.297,99.099,audio_features,3lBRNqXjPp2j3JMTCXDTNO,spotify:track:3lBRNqXjPp2j3JMTCXDTNO,https://api.spotify.com/v1/tracks/3lBRNqXjPp2j3JMTCXDTNO,https://api.spotify.com/v1/audio-analysis/3lBRNqXjPp2j3JMTCXDTNO,253747,4
480,0.268,0.716,9,-4.151,0,0.0337,0.0421,9.88e-06,0.108,0.393,160.008,audio_features,4PFAm88FBkY7IFtvCaGctZ,spotify:track:4PFAm88FBkY7IFtvCaGctZ,https://api.spotify.com/v1/tracks/4PFAm88FBkY7IFtvCaGctZ,https://api.spotify.com/v1/audio-analysis/4PFAm88FBkY7IFtvCaGctZ,237000,3
481,0.484,0.368,6,-7.784,1,0.0341,0.74,3.82e-05,0.118,0.142,92.923,audio_features,5sra5UY6sD658OabHL3QtI,spotify:track:5sra5UY6sD658OabHL3QtI,https://api.spotify.com/v1/tracks/5sra5UY6sD658OabHL3QtI,https://api.spotify.com/v1/audio-analysis/5sra5UY6sD658OabHL3QtI,216480,4
482,0.597,0.919,7,-2.954,1,0.0439,0.000145,0.0,0.282,0.729,113.991,audio_features,4k80K0b6KZ2QjAYkXON7q6,spotify:track:4k80K0b6KZ2QjAYkXON7q6,https://api.spotify.com/v1/tracks/4k80K0b6KZ2QjAYkXON7q6,https://api.spotify.com/v1/audio-analysis/4k80K0b6KZ2QjAYkXON7q6,255587,4
483,0.677,0.682,9,-6.879,1,0.0361,0.0405,0.0,0.0351,0.875,106.279,audio_features,0BBOLOV5JntPL3341swIre,spotify:track:0BBOLOV5JntPL3341swIre,https://api.spotify.com/v1/tracks/0BBOLOV5JntPL3341swIre,https://api.spotify.com/v1/audio-analysis/0BBOLOV5JntPL3341swIre,192107,4
484,0.636,0.85,10,-4.469,1,0.0409,0.00121,0.0,0.129,0.75,120.995,audio_features,6mDpUEYNqfdDQ0OWfjLIhX,spotify:track:6mDpUEYNqfdDQ0OWfjLIhX,https://api.spotify.com/v1/tracks/6mDpUEYNqfdDQ0OWfjLIhX,https://api.spotify.com/v1/audio-analysis/6mDpUEYNqfdDQ0OWfjLIhX,218267,4
485,0.673,0.614,7,-5.426,1,0.103,0.0782,0.0,0.139,0.362,176.052,audio_features,08uGhvS5MfBk7crUCpnjva,spotify:track:08uGhvS5MfBk7crUCpnjva,https://api.spotify.com/v1/tracks/08uGhvS5MfBk7crUCpnjva,https://api.spotify.com/v1/audio-analysis/08uGhvS5MfBk7crUCpnjva,289747,4
486,0.81,0.796,6,-3.946,1,0.0512,0.000185,3.43e-05,0.0685,0.901,120.032,audio_features,3AlGXu61gwipo5XTtfDdnM,spotify:track:3AlGXu61gwipo5XTtfDdnM,https://api.spotify.com/v1/tracks/3AlGXu61gwipo5XTtfDdnM,https://api.spotify.com/v1/audio-analysis/3AlGXu61gwipo5XTtfDdnM,220000,4
487,0.567,0.858,1,-4.848,1,0.275,0.0176,0.0,0.127,0.493,161.911,audio_features,2bgW1SJqUjIkWcbxTPTIdy,spotify:track:2bgW1SJqUjIkWcbxTPTIdy,https://api.spotify.com/v1/tracks/2bgW1SJqUjIkWcbxTPTIdy,https://api.spotify.com/v1/audio-analysis/2bgW1SJqUjIkWcbxTPTIdy,265333,4
488,0.698,0.78,7,-6.401,0,0.0313,0.061,0.00781,0.38,0.847,139.023,audio_features,4A62ukubxZNeSQ2bUx2tKn,spotify:track:4A62ukubxZNeSQ2bUx2tKn,https://api.spotify.com/v1/tracks/4A62ukubxZNeSQ2bUx2tKn,https://api.spotify.com/v1/audio-analysis/4A62ukubxZNeSQ2bUx2tKn,260133,4
489,0.791,0.713,5,-3.742,0,0.254,0.0163,0.0,0.189,0.514,130.012,audio_features,5jzX4dWVQeBTtfBaXnMRt5,spotify:track:5jzX4dWVQeBTtfBaXnMRt5,https://api.spotify.com/v1/tracks/5jzX4dWVQeBTtfBaXnMRt5,https://api.spotify.com/v1/audio-analysis/5jzX4dWVQeBTtfBaXnMRt5,192573,4
490,0.767,0.881,9,-3.988,1,0.0301,0.00133,0.000139,0.0551,0.961,130.018,audio_features,1mvZErZBp7WZT3HfGBykao,spotify:track:1mvZErZBp7WZT3HfGBykao,https://api.spotify.com/v1/tracks/1mvZErZBp7WZT3HfGBykao,https://api.spotify.com/v1/audio-analysis/1mvZErZBp7WZT3HfGBykao,209800,4
491,0.733,0.664,8,-6.163,1,0.295,0.102,0.0,0.191,0.557,148.005,audio_features,3iL2l5gUqyPS6vDwJFgJTR,spotify:track:3iL2l5gUqyPS6vDwJFgJTR,https://api.spotify.com/v1/tracks/3iL2l5gUqyPS6vDwJFgJTR,https://api.spotify.com/v1/audio-analysis/3iL2l5gUqyPS6vDwJFgJTR,288133,4
492,0.703,0.985,11,-5.105,1,0.0352,0.214,0.918,0.139,0.776,134.909,audio_features,3CisGh5CyKBDnGtjmsszSo,spotify:track:3CisGh5CyKBDnGtjmsszSo,https://api.spotify.com/v1/tracks/3CisGh5CyKBDnGtjmsszSo,https://api.spotify.com/v1/audio-analysis/3CisGh5CyKBDnGtjmsszSo,177453,4
493,0.665,0.997,5,-4.177,0,0.043,0.1,0.000105,0.336,0.899,138.056,audio_features,1vAOpBYioJYNicEYGKab3X,spotify:track:1vAOpBYioJYNicEYGKab3X,https://api.spotify.com/v1/tracks/1vAOpBYioJYNicEYGKab3X,https://api.spotify.com/v1/audio-analysis/1vAOpBYioJYNicEYGKab3X,185693,4
494,0.852,0.964,5,-3.723,1,0.0336,0.24,0.00877,0.182,0.974,112.001,audio_features,4vU5ZrnVTrUAp2l2XPwDWI,spotify:track:4vU5ZrnVTrUAp2l2XPwDWI,https://api.spotify.com/v1/tracks/4vU5ZrnVTrUAp2l2XPwDWI,https://api.spotify.com/v1/audio-analysis/4vU5ZrnVTrUAp2l2XPwDWI,203307,4
495,0.747,0.904,9,-2.623,1,0.0803,0.046,0.106,0.203,0.846,118.877,audio_features,4DX82Vc8qAH4jJPvKxvwg6,spotify:track:4DX82Vc8qAH4jJPvKxvwg6,https://api.spotify.com/v1/tracks/4DX82Vc8qAH4jJPvKxvwg6,https://api.spotify.com/v1/audio-analysis/4DX82Vc8qAH4jJPvKxvwg6,181827,4
496,0.853,0.599,7,-4.756,1,0.0411,0.00334,7.93e-06,0.0759,0.843,119.993,audio_features,0n4bITAu0Y0nigrz3MFJMb,spotify:track:0n4bITAu0Y0nigrz3MFJMb,https://api.spotify.com/v1/tracks/0n4bITAu0Y0nigrz3MFJMb,https://api.spotify.com/v1/audio-analysis/0n4bITAu0Y0nigrz3MFJMb,263827,4
497,0.854,0.766,9,-4.697,0,0.141,0.0242,0.0,0.0793,0.784,118.004,audio_features,1Lxhfhq1F0rkpb8GqoSJ6O,spotify:track:1Lxhfhq1F0rkpb8GqoSJ6O,https://api.spotify.com/v1/tracks/1Lxhfhq1F0rkpb8GqoSJ6O,https://api.spotify.com/v1/audio-analysis/1Lxhfhq1F0rkpb8GqoSJ6O,224258,4
498,0.693,0.844,11,-3.778,0,0.0541,0.108,0.0,0.129,0.528,127.097,audio_features,0qla0jAU8Z2RpH6q3Lvb92,spotify:track:0qla0jAU8Z2RpH6q3Lvb92,https://api.spotify.com/v1/tracks/0qla0jAU8Z2RpH6q3Lvb92,https://api.spotify.com/v1/audio-analysis/0qla0jAU8Z2RpH6q3Lvb92,229667,4
499,0.72,0.744,1,-6.938,0,0.12,0.237,0.0,0.255,0.619,78.953,audio_features,2Lhdl74nwwVGOE2Gv35QuK,spotify:track:2Lhdl74nwwVGOE2Gv35QuK,https://api.spotify.com/v1/tracks/2Lhdl74nwwVGOE2Gv35QuK,https://api.spotify.com/v1/audio-analysis/2Lhdl74nwwVGOE2Gv35QuK,243773,4
500,0.735,0.826,1,-4.902,1,0.0349,0.00101,0.129,0.197,0.74,132.964,audio_features,4Tn2llBm1g0UlWctmgPL8Z,spotify:track:4Tn2llBm1g0UlWctmgPL8Z,https://api.spotify.com/v1/tracks/4Tn2llBm1g0UlWctmgPL8Z,https://api.spotify.com/v1/audio-analysis/4Tn2llBm1g0UlWctmgPL8Z,212280,4
501,0.817,0.909,7,-5.941,1,0.225,0.0165,0.167,0.0877,0.482,127.905,audio_features,2tyMOrVliF1wRnumVdcEwP,spotify:track:2tyMOrVliF1wRnumVdcEwP,https://api.spotify.com/v1/tracks/2tyMOrVliF1wRnumVdcEwP,https://api.spotify.com/v1/audio-analysis/2tyMOrVliF1wRnumVdcEwP,146484,4
502,0.828,0.792,10,-5.435,0,0.179,0.182,0.0,0.281,0.777,134.199,audio_features,024Q1MI4uaYHF6j2Q2ZYgF,spotify:track:024Q1MI4uaYHF6j2Q2ZYgF,https://api.spotify.com/v1/tracks/024Q1MI4uaYHF6j2Q2ZYgF,https://api.spotify.com/v1/audio-analysis/024Q1MI4uaYHF6j2Q2ZYgF,233360,4
503,0.814,0.387,0,-9.867,1,0.0946,0.0248,0.0,0.131,0.792,93.961,audio_features,4s0o8TJHfX9LLHa0umnOzT,spotify:track:4s0o8TJHfX9LLHa0umnOzT,https://api.spotify.com/v1/tracks/4s0o8TJHfX9LLHa0umnOzT,https://api.spotify.com/v1/audio-analysis/4s0o8TJHfX9LLHa0umnOzT,225173,4
504,0.9,0.619,4,-6.518,0,0.312,0.203,0.00156,0.0647,0.864,94.121,audio_features,3GKL13lkM5nRc4zC1lIOrR,spotify:track:3GKL13lkM5nRc4zC1lIOrR,https://api.spotify.com/v1/tracks/3GKL13lkM5nRc4zC1lIOrR,https://api.spotify.com/v1/audio-analysis/3GKL13lkM5nRc4zC1lIOrR,236800,4
505,0.779,0.51,8,-3.629,0,0.252,0.262,0.0,0.0865,0.591,90.025,audio_features,2hzKxuc2LwqMnkoVRMkV0B,spotify:track:2hzKxuc2LwqMnkoVRMkV0B,https://api.spotify.com/v1/tracks/2hzKxuc2LwqMnkoVRMkV0B,https://api.spotify.com/v1/audio-analysis/2hzKxuc2LwqMnkoVRMkV0B,218000,4
506,0.86,0.688,9,-7.203,0,0.434,0.399,0.0,0.67,0.622,100.934,audio_features,3lcC9CnN7Rpo1ugATzmYjY,spotify:track:3lcC9CnN7Rpo1ugATzmYjY,https://api.spotify.com/v1/tracks/3lcC9CnN7Rpo1ugATzmYjY,https://api.spotify.com/v1/audio-analysis/3lcC9CnN7Rpo1ugATzmYjY,303027,4
507,0.934,0.706,7,-5.317,1,0.178,0.0305,0.000121,0.136,0.614,112.962,audio_features,4HSAJpNocVNJbwbQvtCMdO,spotify:track:4HSAJpNocVNJbwbQvtCMdO,https://api.spotify.com/v1/tracks/4HSAJpNocVNJbwbQvtCMdO,https://api.spotify.com/v1/audio-analysis/4HSAJpNocVNJbwbQvtCMdO,236480,4
508,0.907,0.695,11,-6.268,0,0.135,0.246,0.0,0.0808,0.961,101.007,audio_features,7FrJV8tydWEv1Mxu2mIQrm,spotify:track:7FrJV8tydWEv1Mxu2mIQrm,https://api.spotify.com/v1/tracks/7FrJV8tydWEv1Mxu2mIQrm,https://api.spotify.com/v1/audio-analysis/7FrJV8tydWEv1Mxu2mIQrm,298307,4
509,0.73,0.602,6,-3.782,0,0.206,0.362,3.69e-06,0.169,0.927,97.954,audio_features,69XUpOpjzDKcfdxqZebGiI,spotify:track:69XUpOpjzDKcfdxqZebGiI,https://api.spotify.com/v1/tracks/69XUpOpjzDKcfdxqZebGiI,https://api.spotify.com/v1/audio-analysis/69XUpOpjzDKcfdxqZebGiI,221133,4
510,0.898,0.744,11,-5.062,0,0.12,0.152,0.0,0.156,0.901,120.979,audio_features,5fXWcDrcJe85rolTOxDrC1,spotify:track:5fXWcDrcJe85rolTOxDrC1,https://api.spotify.com/v1/tracks/5fXWcDrcJe85rolTOxDrC1,https://api.spotify.com/v1/audio-analysis/5fXWcDrcJe85rolTOxDrC1,258733,4
511,0.789,0.55,11,-7.423,0,0.0473,0.174,0.0,0.0614,0.696,172.049,audio_features,6c0GmyBsE7mQtrVvxJaWc3,spotify:track:6c0GmyBsE7mQtrVvxJaWc3,https://api.spotify.com/v1/tracks/6c0GmyBsE7mQtrVvxJaWc3,https://api.spotify.com/v1/audio-analysis/6c0GmyBsE7mQtrVvxJaWc3,231573,4
512,0.71,0.697,11,-4.758,0,0.0989,0.0254,0.0,0.0664,0.21,98.893,audio_features,2DRHvVOlWg7Z3pkzn58Jrh,spotify:track:2DRHvVOlWg7Z3pkzn58Jrh,https://api.spotify.com/v1/tracks/2DRHvVOlWg7Z3pkzn58Jrh,https://api.spotify.com/v1/audio-analysis/2DRHvVOlWg7Z3pkzn58Jrh,257867,4
513,0.823,0.879,5,-3.581,0,0.116,0.109,0.0,0.142,0.661,140.093,audio_features,7hlwEYdoK7d0Hz7h4pGqDe,spotify:track:7hlwEYdoK7d0Hz7h4pGqDe,https://api.spotify.com/v1/tracks/7hlwEYdoK7d0Hz7h4pGqDe,https://api.spotify.com/v1/audio-analysis/7hlwEYdoK7d0Hz7h4pGqDe,223080,4
514,0.694,0.881,1,-4.053,0,0.0701,0.0153,0.0196,0.0851,0.924,121.554,audio_features,2He3NOyqtLNE3RQPpeDdSb,spotify:track:2He3NOyqtLNE3RQPpeDdSb,https://api.spotify.com/v1/tracks/2He3NOyqtLNE3RQPpeDdSb,https://api.spotify.com/v1/audio-analysis/2He3NOyqtLNE3RQPpeDdSb,231787,4
515,0.888,0.822,5,-6.843,0,0.219,0.0025,0.0197,0.303,0.233,102.753,audio_features,4dY4JVC0Q9CwpeZ6JAclIc,spotify:track:4dY4JVC0Q9CwpeZ6JAclIc,https://api.spotify.com/v1/tracks/4dY4JVC0Q9CwpeZ6JAclIc,https://api.spotify.com/v1/audio-analysis/4dY4JVC0Q9CwpeZ6JAclIc,312360,4
